reviews,ratings,reviews_comb,ratings_sum,ratings_count
[''],[0], ,0,1
[''],[0], ,0,1
"['Looking forward to the next episode! After having listened to a single episode, it is clear that the bikepacking community, and the endurance cycling community in general are superb and inviting people. As I slowly get into this type of cycling, it is nice to get information from those with the experience and knowledge that I don’t have. Seth clearly has a joy for this type of cycling and it comes through in the podcast. I am looking forward to the next episode!']",[5],"Looking forward to the next episode! After having listened to a single episode, it is clear that the bikepacking community, and the endurance cycling community in general are superb and inviting people. As I slowly get into this type of cycling, it is nice to get information from those with the experience and knowledge that I don’t have. Seth clearly has a joy for this type of cycling and it comes through in the podcast. I am looking forward to the next episode!",5,1
[''],[0], ,0,1
"['Lots of laughs while learning new things! I recently started listening to Exploring Humans and it’s safe to say that I LOVE it! Being able to learn about new topics that will help my overall health while laughing is the best combination. If you haven’t started listening, do yourself a favor and START NOW! You will not regret it!', ""Fun to listen to This is a great podcast for driving. It's fun and I feel like i'm with my friends having a conversation. Great Job - Keep it up."", '5 stars Because haircut', ""Stellar Loved this! It's amazing! Great job!""]","[5, 5, 5, 5]","Lots of laughs while learning new things! I recently started listening to Exploring Humans and it’s safe to say that I LOVE it! Being able to learn about new topics that will help my overall health while laughing is the best combination. If you haven’t started listening, do yourself a favor and START NOW! You will not regret it! Fun to listen to This is a great podcast for driving. It's fun and I feel like i'm with my friends having a conversation. Great Job - Keep it up. 5 stars Because haircut Stellar Loved this! It's amazing! Great job!",20,4
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
['Quality Content Found this podcast channel via Instagram. I’ve listened to a couple and I’m hooked. I enjoy the stimulating conversation about fitness and entrepreneurship. Makes my commute to work a lot more productive lol'],[4],Quality Content Found this podcast channel via Instagram. I’ve listened to a couple and I’m hooked. I enjoy the stimulating conversation about fitness and entrepreneurship. Makes my commute to work a lot more productive lol,4,1
"['So beneficial! I am so thankful for the wealth of knowledge that these podcasts share. Love the FASTer Way lifestyle and the research-based strategies we use!', 'Birth control episode The amount of misinformation in this podcast is disturbing . With a 44% unintended pregnancy rate in this country it is a disservice to women to erroneously vilify contraception. Listener beware - look at Guttmacher Institute, WHO, CDC and/ or speak with a licensed Physician or midlevel provider for accurate unbiased information', 'Faster Way is the best way! I love the FASTer Way lifestyle and this podcast just adds to my love for it!!', 'Love it! As a self-proclaimed podcast junky, I know a great one when I hear it, and this podcast is fabulous! It’s positive, insightful, and full of useful information. Many thanks, and I will continue to look forward to future episodes.', 'FASTer Way Podcasts Loving the podcasts! This is fantastic information! Using this to educate myself and to help coach my clients.', 'Good content but... I’m new to the Faster Way however I love podcasts. I listen daily to multiple personal growth and anecdote style podcasts. I have already listened to two, almost three episodes of The Faster Way...I love the content. I love the guests and the wealth of information they offer. One tip to the host, Amanda: please let your guests talk without saying mm-hmm, and yes and mmmmmmmm when they are speaking! It’s very distracting and sometime all you hear. I’m sure she doesn’t even realize she’s doing it, but maybe a habit she needs to conscientiously stop doing. Keep up the great work!', 'Tiny Habits The podcast on Tiny habits was FANTASTIC!!! Thank you for continuing to provide such great educational information.', 'Faster Way to Fat Loss podcasts All are great however the interview with Dr. BJ Fogg is a game changer. Incredible and practical!', 'I can’t get enough! I love learning and can’t get enough of the nutrition information taught in FASTer Way. I live the program already as a lifestyle but get to teach others as a FASTer Way coach. This podcast gives me another tool for both learning and teaching our proven nutrition and fitness strategies. These interviews and discussions are invaluable for our community! Thank you FASTer Way dream team for continuing to provide top level programming and resources!', 'You HAVE to subscribe! I am a Certified FASTer Way to Fat Loss Coach, and I am recommending this podcast to ALL my clients! There is so much valuable information that is shared in these episodes from intermittent fasting, special medical concerns and exercise, and SO MUCH MORE! I highly recommend this to EVERYONE!!', ""So valuable! Already hooked! Already loving this podcast! Just after one episode I’m ready for more. Such great and valuable information on intermittent fasting. Amanda and guest Dr. Cabral are easy to follow as they explain who should and shouldn't implement these strategies and why. I love their passion of attaining a healthy body! Sharing with my family and friends!""]","[5, 1, 5, 5, 5, 4, 5, 5, 5, 5, 5]","So beneficial! I am so thankful for the wealth of knowledge that these podcasts share. Love the FASTer Way lifestyle and the research-based strategies we use! Birth control episode The amount of misinformation in this podcast is disturbing . With a 44% unintended pregnancy rate in this country it is a disservice to women to erroneously vilify contraception. Listener beware - look at Guttmacher Institute, WHO, CDC and/ or speak with a licensed Physician or midlevel provider for accurate unbiased information Faster Way is the best way! I love the FASTer Way lifestyle and this podcast just adds to my love for it!! Love it! As a self-proclaimed podcast junky, I know a great one when I hear it, and this podcast is fabulous! It’s positive, insightful, and full of useful information. Many thanks, and I will continue to look forward to future episodes. FASTer Way Podcasts Loving the podcasts! This is fantastic information! Using this to educate myself and to help coach my clients. Good content but... I’m new to the Faster Way however I love podcasts. I listen daily to multiple personal growth and anecdote style podcasts. I have already listened to two, almost three episodes of The Faster Way...I love the content. I love the guests and the wealth of information they offer. One tip to the host, Amanda: please let your guests talk without saying mm-hmm, and yes and mmmmmmmm when they are speaking! It’s very distracting and sometime all you hear. I’m sure she doesn’t even realize she’s doing it, but maybe a habit she needs to conscientiously stop doing. Keep up the great work! Tiny Habits The podcast on Tiny habits was FANTASTIC!!! Thank you for continuing to provide such great educational information. Faster Way to Fat Loss podcasts All are great however the interview with Dr. BJ Fogg is a game changer. Incredible and practical! I can’t get enough! I love learning and can’t get enough of the nutrition information taught in FASTer Way. I live the program already as a lifestyle but get to teach others as a FASTer Way coach. This podcast gives me another tool for both learning and teaching our proven nutrition and fitness strategies. These interviews and discussions are invaluable for our community! Thank you FASTer Way dream team for continuing to provide top level programming and resources! You HAVE to subscribe! I am a Certified FASTer Way to Fat Loss Coach, and I am recommending this podcast to ALL my clients! There is so much valuable information that is shared in these episodes from intermittent fasting, special medical concerns and exercise, and SO MUCH MORE! I highly recommend this to EVERYONE!! So valuable! Already hooked! Already loving this podcast! Just after one episode I’m ready for more. Such great and valuable information on intermittent fasting. Amanda and guest Dr. Cabral are easy to follow as they explain who should and shouldn't implement these strategies and why. I love their passion of attaining a healthy body! Sharing with my family and friends!",50,11
[''],[0], ,0,1
['Thank you So excited these interviews make a difference'],[5],Thank you So excited these interviews make a difference,5,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Awesome and informative! This podcast has so much great information, and it has definitely been helpful with my weight loss journey, as well as, my lifestyle adjustment! Love it!', 'Amazing!!!! I have had the pleasure of being one of Leslie’s clients and I am so glad I got to work with her. This podcast amazing!!! I can’t wait for Monday to get the next episode. Can’t believe they are giving this info out for free!!!!!', ""Could this be any more sensible? This is the podcast I wish I had 15 years ago. If you are fighting the weight battle, and feel confused by the mess of information out there, this podcast has everything you need to cut through the diet noise. Listen in, so that you can take off the blindfold and finally stop getting in your own way. Oh, and it's a fun listen too. Win/win. Great work Leslie and Rog!"", 'Helpful tools! What I love about this podcast is that you are actually given realistic tools to use based on each topic. Very helpful!!', 'Great advice! The podcasts have been great to listen to! They give very helpful reminders! Huge fan of Leslie’s Instagram acct as well!']","[5, 5, 5, 5, 5]","Awesome and informative! This podcast has so much great information, and it has definitely been helpful with my weight loss journey, as well as, my lifestyle adjustment! Love it! Amazing!!!! I have had the pleasure of being one of Leslie’s clients and I am so glad I got to work with her. This podcast amazing!!! I can’t wait for Monday to get the next episode. Can’t believe they are giving this info out for free!!!!! Could this be any more sensible? This is the podcast I wish I had 15 years ago. If you are fighting the weight battle, and feel confused by the mess of information out there, this podcast has everything you need to cut through the diet noise. Listen in, so that you can take off the blindfold and finally stop getting in your own way. Oh, and it's a fun listen too. Win/win. Great work Leslie and Rog! Helpful tools! What I love about this podcast is that you are actually given realistic tools to use based on each topic. Very helpful!! Great advice! The podcasts have been great to listen to! They give very helpful reminders! Huge fan of Leslie’s Instagram acct as well!",25,5
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
['Can’t wait So many people need to hear these stories and guests - because health and mindset has never been more critical than it is now. Really excited and can’t wait to hear more from this podcast 🙏🏾'],[5],Can’t wait So many people need to hear these stories and guests - because health and mindset has never been more critical than it is now. Really excited and can’t wait to hear more from this podcast 🙏🏾,5,1
[''],[0], ,0,1
"['Super motivating podcast! I recently joined the Maui running club and shortly after joining I heard about Jim Lynch’s podcast Feel Good Running. I was at this point where I hit a wall and this podcast has really helped me change my mindset and perspective to just keep going, and to just show up. It is full of inspiring and motivating stories, relatable situations from every day runners and packed with great advice and quotes! Thanks for pouring your time and energy to inspire and uplift runners, Jim! Looking forward to your future interviews. Keep it up!', 'Great podcast! Great host! I’ve laughed, cried, and certainly been inspired while listening to the Feel Good Running podcast. Jim Lynch is passionate about running and encouraging to athletes of all abilities. Those qualities make him the perfect host for a show about every day runners.', 'Love this podcast! Makes me feel good! I really enjoy this podcast. Episode 4 really began to show what this podcast could become. I love hearing these inspiring stories especially about 8 year olds running their first marathon. I would love to meet Jim Lynch one day so I could pick his brain about things especially all the marathons he ran in all 50 states. Keep this podcast going. PLEASE! I would also like to share my story for a future podcast.', ""Feel Good Running is a Hit Tuned in to Feel Good Running podcast to hear interview with Wait Wait's Peter Sagal, and really enjoyed the whole thing. Jim Lynch's friendly banter, running insights and helpful tips were mixed with an overall positivity and kindness I found uplifting. Peter Sagal was funny, smart and generous with his time. Both guys sure know running. Worth a listen."", 'Maui Pattie Fantastic pod cast about running. Something for everyone from the beginners to the advanced runners. Valuable advice from an experienced runner who has so much knowledge and he is willing to share his passion.', 'Inspiration to Get Back on the Pavement ', 'Entertaining and inspirational ', 'Great Running Podcast! Jim’s doing a great job with his new running podcast. I’ve recently been inspired to get back out there and train for another half marathon (it’s been a few years). It’s not about the time, but the fact that I simply feel good running and training for this race, like his podcast title implies. I love the inspiring running quote in each episode and hearing about other people’s running journeys! I look forward to a new episode each week.', 'Fantastic podcast! This is a really fun podcast. Jim is a fantastic host, and I really enjoy listening to each guest’s story. If you are like running, you should definitely subscribe to this podcast! It really is for the everyday runner.', 'For the average runner Jim does a great job of pulling you in and taking you with him in this podcast. Easy and fun to listen to, thought provoking and inspiring. Jim’s message of “just show up” is so true for Life in general as are his other comments about how running helps us in our mental and physical health. Great Job, Jim! Can’t wait to listen to the other episodes.', 'Awesome running podcast! This running podcast is so unique and inspiring! The interviews are informative and interesting. Being a runner myself, this is a wonderful podcast to keep me motivated to tackle future events! I highly recommend!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","Super motivating podcast! I recently joined the Maui running club and shortly after joining I heard about Jim Lynch’s podcast Feel Good Running. I was at this point where I hit a wall and this podcast has really helped me change my mindset and perspective to just keep going, and to just show up. It is full of inspiring and motivating stories, relatable situations from every day runners and packed with great advice and quotes! Thanks for pouring your time and energy to inspire and uplift runners, Jim! Looking forward to your future interviews. Keep it up! Great podcast! Great host! I’ve laughed, cried, and certainly been inspired while listening to the Feel Good Running podcast. Jim Lynch is passionate about running and encouraging to athletes of all abilities. Those qualities make him the perfect host for a show about every day runners. Love this podcast! Makes me feel good! I really enjoy this podcast. Episode 4 really began to show what this podcast could become. I love hearing these inspiring stories especially about 8 year olds running their first marathon. I would love to meet Jim Lynch one day so I could pick his brain about things especially all the marathons he ran in all 50 states. Keep this podcast going. PLEASE! I would also like to share my story for a future podcast. Feel Good Running is a Hit Tuned in to Feel Good Running podcast to hear interview with Wait Wait's Peter Sagal, and really enjoyed the whole thing. Jim Lynch's friendly banter, running insights and helpful tips were mixed with an overall positivity and kindness I found uplifting. Peter Sagal was funny, smart and generous with his time. Both guys sure know running. Worth a listen. Maui Pattie Fantastic pod cast about running. Something for everyone from the beginners to the advanced runners. Valuable advice from an experienced runner who has so much knowledge and he is willing to share his passion. Inspiration to Get Back on the Pavement  Entertaining and inspirational  Great Running Podcast! Jim’s doing a great job with his new running podcast. I’ve recently been inspired to get back out there and train for another half marathon (it’s been a few years). It’s not about the time, but the fact that I simply feel good running and training for this race, like his podcast title implies. I love the inspiring running quote in each episode and hearing about other people’s running journeys! I look forward to a new episode each week. Fantastic podcast! This is a really fun podcast. Jim is a fantastic host, and I really enjoy listening to each guest’s story. If you are like running, you should definitely subscribe to this podcast! It really is for the everyday runner. For the average runner Jim does a great job of pulling you in and taking you with him in this podcast. Easy and fun to listen to, thought provoking and inspiring. Jim’s message of “just show up” is so true for Life in general as are his other comments about how running helps us in our mental and physical health. Great Job, Jim! Can’t wait to listen to the other episodes. Awesome running podcast! This running podcast is so unique and inspiring! The interviews are informative and interesting. Being a runner myself, this is a wonderful podcast to keep me motivated to tackle future events! I highly recommend!",55,11
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
['A Wealth of Information Shangrila has achieved goals that most of us would never even think to dream about. Yet she is very much in touch with how it was to start and every step along the way. We are so fortunate that she so freely shares her experiences and knowledge base for is to benefit from them.'],[5],A Wealth of Information Shangrila has achieved goals that most of us would never even think to dream about. Yet she is very much in touch with how it was to start and every step along the way. We are so fortunate that she so freely shares her experiences and knowledge base for is to benefit from them.,5,1
[''],[0], ,0,1
[''],[0], ,0,1
[],[],,0,0
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"[""What a great Podcast I'm excited I found this podcast. It's a great resource for like minded people who are seeking more out of their life.""]",[5],What a great Podcast I'm excited I found this podcast. It's a great resource for like minded people who are seeking more out of their life.,5,1
[''],[0], ,0,1
"['I AM FEARLESS! Sally totally gets me. This podcast is a fantastic reminder that I am not alone and I am fearless. Sally speaks the TRUTH like directly into my soul. Definitely a podcast to add to your list!', 'Uplifting, motivating, and real Thank you for having a podcast that adds a bit of sunshine in this world. This is the perfect podcast to listen to if you just need a down to earth discussion and that extra little boost to get you moving. Thank you so much for your honest uplifting speakers and your motivational remote cheerleading.', 'Real talk!! As a fellow wife, mom, runner and hot mess express its so refreshing to hear advice on REAL life struggles and the successes that only come through pushing past the failures!', 'So great! Sally is amazing at making women feel empowered in life- big things in life and little things in life. She makes you want to go out there and take on the world and help lift up other women along the way!', 'Real and refreshing!! Great stuff, if you’re a busy woman (who isn’t?), you’ll want to hear this podcast. ❤️', 'Amazing! So thankful for Sally and her message and mission. She is the voice that we all need to hear.', 'Sally - Y E S! So much winning here We needed this and I’m so glad I found you! Can’t wait for more from this inspiring podcaster.']","[5, 5, 5, 5, 5, 5, 5]","I AM FEARLESS! Sally totally gets me. This podcast is a fantastic reminder that I am not alone and I am fearless. Sally speaks the TRUTH like directly into my soul. Definitely a podcast to add to your list! Uplifting, motivating, and real Thank you for having a podcast that adds a bit of sunshine in this world. This is the perfect podcast to listen to if you just need a down to earth discussion and that extra little boost to get you moving. Thank you so much for your honest uplifting speakers and your motivational remote cheerleading. Real talk!! As a fellow wife, mom, runner and hot mess express its so refreshing to hear advice on REAL life struggles and the successes that only come through pushing past the failures! So great! Sally is amazing at making women feel empowered in life- big things in life and little things in life. She makes you want to go out there and take on the world and help lift up other women along the way! Real and refreshing!! Great stuff, if you’re a busy woman (who isn’t?), you’ll want to hear this podcast. ❤️ Amazing! So thankful for Sally and her message and mission. She is the voice that we all need to hear. Sally - Y E S! So much winning here We needed this and I’m so glad I found you! Can’t wait for more from this inspiring podcaster.",35,7
[''],[0], ,0,1
"['Inspiring stories. Finding your summit offers inspiring stories that I enjoy listening to. Mark asks great questions that allows his guest to provide interesting and inspiring stories. Great podcasts everytime!', 'Overcoming Life’s hurdles I Am a huge fan of this podcast. Mark gets interesting guests who have overcome huge challenges. Mark also is willing to share to challenges he has experienced in life.', 'Inspirational nd amazing podcast with fantastic guests Mark has created an amazing platform for sharing stories from people of all backgrounds about how they overcame adversity and ""found their summer.""', 'Passionate and Engaged ', 'Identity Theft -- Stroke Recovery ', 'Identity Theft Stroke Recovery ', 'Jason Redman - Episode 107 Thank you for being so engaged, passionate, and relatable during our interview. Your concern and care for your audience is beautiful. With Gratitude, Marala', 'So many heroes in one place! Thank you for including me on your podcast -- episode 116. I was a bit reluctant to do this since my speech is still significantly impacted by my ongoing aphasia. But you did a fantastic job helping my husband and me tell the story of our journey. We appreciate your helping us spread the word that the emotional journey back from stroke -- and redifining your identity in the process -- is just as important as the physical recovery. Thank you, and good luck with summit #7.', 'Awesome Host! Thank you for sharing such a valuable and relatable podcast. We often hear about the physical side of stroke recovery, so incredibly powerful to learn more about the emotional journey. Listening to Debra Meyerson speak about how she ""danced a lot"" the first time she was able to be out with friends independently, or her husband\'s reflection on how happiness is always relative to the expectations we set -- many valuable life lessons here for all of us. Sometimes we choose to climb mountains (good luck with Everest!) and sometimes they are just put in front of us, but much important perspective shared in this interview.', 'Amazing! An honor to be on with Mark. This is a gritty great show that dives into the depths of what it takes to lead and overcome. Mark takes his experience in the NFL and now summiting the worlds highest peaks to teach others how to do the same in their own lives! Subscribe today!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","Inspiring stories. Finding your summit offers inspiring stories that I enjoy listening to. Mark asks great questions that allows his guest to provide interesting and inspiring stories. Great podcasts everytime! Overcoming Life’s hurdles I Am a huge fan of this podcast. Mark gets interesting guests who have overcome huge challenges. Mark also is willing to share to challenges he has experienced in life. Inspirational nd amazing podcast with fantastic guests Mark has created an amazing platform for sharing stories from people of all backgrounds about how they overcame adversity and ""found their summer."" Passionate and Engaged  Identity Theft -- Stroke Recovery  Identity Theft Stroke Recovery  Jason Redman - Episode 107 Thank you for being so engaged, passionate, and relatable during our interview. Your concern and care for your audience is beautiful. With Gratitude, Marala So many heroes in one place! Thank you for including me on your podcast -- episode 116. I was a bit reluctant to do this since my speech is still significantly impacted by my ongoing aphasia. But you did a fantastic job helping my husband and me tell the story of our journey. We appreciate your helping us spread the word that the emotional journey back from stroke -- and redifining your identity in the process -- is just as important as the physical recovery. Thank you, and good luck with summit #7. Awesome Host! Thank you for sharing such a valuable and relatable podcast. We often hear about the physical side of stroke recovery, so incredibly powerful to learn more about the emotional journey. Listening to Debra Meyerson speak about how she ""danced a lot"" the first time she was able to be out with friends independently, or her husband's reflection on how happiness is always relative to the expectations we set -- many valuable life lessons here for all of us. Sometimes we choose to climb mountains (good luck with Everest!) and sometimes they are just put in front of us, but much important perspective shared in this interview. Amazing! An honor to be on with Mark. This is a gritty great show that dives into the depths of what it takes to lead and overcome. Mark takes his experience in the NFL and now summiting the worlds highest peaks to teach others how to do the same in their own lives! Subscribe today!",50,10
"['Fire I’ve learned a lot from this show. Super practical and goes beyond the average talk on fitness and nutrition. Brandon really knows his stuff.', 'So so great! Just the most practical and friendly podcast']","[5, 5]",Fire I’ve learned a lot from this show. Super practical and goes beyond the average talk on fitness and nutrition. Brandon really knows his stuff. So so great! Just the most practical and friendly podcast,10,2
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
['JJ does it again How can so much awesome come from one person? Great job JJ Flizanes making sense of this complicated world. Keep up the great work!'],[5],JJ does it again How can so much awesome come from one person? Great job JJ Flizanes making sense of this complicated world. Keep up the great work!,5,1
"['Secret Sauce to Weight Loss + You nailed it JJ! Totally resonate with your belief system about weight loss. Very much appreciate that youʻre addressing folksʻ core belief system and values, and how this affects weight. And yes, even the ""S"" word aka Spiritual foundation/beliefts. Excited to share Fit 2 Love with many! Mahalo nui!', 'Very helpful content! This is a great show with great concept. Everyone should know how to live in a healthy way.', 'Elevate your vision and your life Great tips for taking your life to the next level in every area! Get your health, spirit and mindset elevated.', 'Love it! So much packed into a pleasant few minutes!', 'So motivational! Very helpful and insightful!', 'Awesome format JJ is a wealth of knowledge! Love how she incorporates video and audio into the weekly schedule.', 'Great Show for ALL things Healthy! I appreciate the Paleo Chocolate Chip Cookie recipe!', 'Love thyself and the world will feel it! ', 'Really enjoying this! Love JJ’s style in teaching us about healthy eating, exercising and general habits. She’s down to earth, has ideas I never thought about, and just makes sense! Thanks, JJ. Can’t wait to see lots more episodes :)', ""Fantastic resource! JJ, I really appreciate your podcast, and I wholeheartedly agree with you in having a season finale in order to recharge so you can deliver the best information to your audience. The concept of Self Love rang true with me, because if we do not love ourselves, our confidence drops and we cannot be the best we can – even in those endeavors we are passionate about. Everyone should listen to your show to gain insights and reflections to build better lives for ourselves, and to make the world better from the inside out. I can't wait for Season 2!""]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","Secret Sauce to Weight Loss + You nailed it JJ! Totally resonate with your belief system about weight loss. Very much appreciate that youʻre addressing folksʻ core belief system and values, and how this affects weight. And yes, even the ""S"" word aka Spiritual foundation/beliefts. Excited to share Fit 2 Love with many! Mahalo nui! Very helpful content! This is a great show with great concept. Everyone should know how to live in a healthy way. Elevate your vision and your life Great tips for taking your life to the next level in every area! Get your health, spirit and mindset elevated. Love it! So much packed into a pleasant few minutes! So motivational! Very helpful and insightful! Awesome format JJ is a wealth of knowledge! Love how she incorporates video and audio into the weekly schedule. Great Show for ALL things Healthy! I appreciate the Paleo Chocolate Chip Cookie recipe! Love thyself and the world will feel it!  Really enjoying this! Love JJ’s style in teaching us about healthy eating, exercising and general habits. She’s down to earth, has ideas I never thought about, and just makes sense! Thanks, JJ. Can’t wait to see lots more episodes :) Fantastic resource! JJ, I really appreciate your podcast, and I wholeheartedly agree with you in having a season finale in order to recharge so you can deliver the best information to your audience. The concept of Self Love rang true with me, because if we do not love ourselves, our confidence drops and we cannot be the best we can – even in those endeavors we are passionate about. Everyone should listen to your show to gain insights and reflections to build better lives for ourselves, and to make the world better from the inside out. I can't wait for Season 2!",50,10
[''],[0], ,0,1
"['Fun Fitness Find A must listen for any fitness professional! Love the ready to implement tips and hearing about others’ fitness journeys.', 'Awesome Love love love this. Look forward to the next one.']","[5, 5]",Fun Fitness Find A must listen for any fitness professional! Love the ready to implement tips and hearing about others’ fitness journeys. Awesome Love love love this. Look forward to the next one.,10,2
"['Thank you For showing me you can find that balance after competition. I’ve been doing shows for 3 years and I’m noticing little toxic behaviors when it comes to food and eating. Thank you for making me more mindful of my habits, choices and mindset. When I’m 100% done competing I want to work with you.']",[5],"Thank you For showing me you can find that balance after competition. I’ve been doing shows for 3 years and I’m noticing little toxic behaviors when it comes to food and eating. Thank you for making me more mindful of my habits, choices and mindset. When I’m 100% done competing I want to work with you.",5,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Excellent Podcast The podcast is inviting and challenging at the same time! It’s a must listen. - Chad, A New Kind of Man', 'Love the pod! It’s hard to find kind, knowledgeable people these days, but Michael is both. I enjoy listening to his sound advice and kind words. It’s apparent that he’s a great parent (see what I did there?).', 'Truly Amazing No matter who you are or what stage in life you are in I promise you will find value in every episode Michael puts out. He is real and honest with his guests and provides support to anyone who needs. Thank you for all that you do Michael!!!', 'Absolutely amazing podcast This podcast is for you. Michael asks very candid and heart opening questions.', 'Sign Up To Change Your Life It would be a crime not to listen to this podcast and take notes.', 'Fantastic and relevant I found Michael through searching for an online trainer solution. His niche of working with busy fathers seemed perfect. Every week this podcast puts out great information to help you learn, be entertained, and most importantly get motivated. It is a non-miss podcast for me.', 'Great podcast! This podcast hits the mark. As much entertaining as it is informative! Keep it up Michael!', 'Empowering I enjoyed listening during my workouts. Content and interviews are always interesting. Keep up the good work!', 'Awesome Podcast Thanks for putting this show together Michael. Although I’m not a dad personally I have lots of friends who are... your message is greatly needed. Parents tend to loose health for various reasons but your empowering podcast is a great way for them to regain fitness and health to better keep up with their kids.', 'Intelligent and Thoughtful ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","Excellent Podcast The podcast is inviting and challenging at the same time! It’s a must listen. - Chad, A New Kind of Man Love the pod! It’s hard to find kind, knowledgeable people these days, but Michael is both. I enjoy listening to his sound advice and kind words. It’s apparent that he’s a great parent (see what I did there?). Truly Amazing No matter who you are or what stage in life you are in I promise you will find value in every episode Michael puts out. He is real and honest with his guests and provides support to anyone who needs. Thank you for all that you do Michael!!! Absolutely amazing podcast This podcast is for you. Michael asks very candid and heart opening questions. Sign Up To Change Your Life It would be a crime not to listen to this podcast and take notes. Fantastic and relevant I found Michael through searching for an online trainer solution. His niche of working with busy fathers seemed perfect. Every week this podcast puts out great information to help you learn, be entertained, and most importantly get motivated. It is a non-miss podcast for me. Great podcast! This podcast hits the mark. As much entertaining as it is informative! Keep it up Michael! Empowering I enjoyed listening during my workouts. Content and interviews are always interesting. Keep up the good work! Awesome Podcast Thanks for putting this show together Michael. Although I’m not a dad personally I have lots of friends who are... your message is greatly needed. Parents tend to loose health for various reasons but your empowering podcast is a great way for them to regain fitness and health to better keep up with their kids. Intelligent and Thoughtful ",50,10
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
